"Country or Territory";"Station Name";"WMO Station Number";"National Station Id Number";"Period";"Element-Statistic Qualifier Code";"Statistic Description";"Unit";"Jan";"Jan Footnotes";"Feb";"Feb Footnotes";"Mar";"Mar Footnotes";"Apr";"Apr Footnotes";"May";"May Footnotes";"Jun";"Jun Footnotes";"Jul";"Jul Footnotes";"Aug";"Aug Footnotes";"Sep";"Sep Footnotes";"Oct";"Oct Footnotes";"Nov";"Nov Footnotes";"Dec";"Dec Footnotes";"Annual";"Annual Footnotes";"Annual NCDC Computed Value";"Annual NCDC Computed Value Footnotes"
"UNITED STATES OF AMERICA";"SPRINGFIELD/CAPITAL ARPT IL";"72439";"00118179";"1961-1990";"15";"Number of Years used to Calculate Normal";"*";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"29";"";"0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"SPRINGFIELD/REGIONAL AP MO";"72440";"00237976";"1961-1990";"15";"Number of Years used to Calculate Normal";"*";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"COLUMBIA/REGIONAL ARPT MO";"72445";"00231791";"1961-1990";"15";"Number of Years used to Calculate Normal";"*";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"29";"";"0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"KANSAS CITY/INTL ARPT MO";"72446";"00234358";"1961-1990";"15";"Number of Years used to Calculate Normal";"*";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"WICHITA/MID-CONTINENT ARPT KS";"72450";"00148830";"1961-1990";"15";"Number of Years used to Calculate Normal";"*";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"DODGE CITY/MUNICIPAL, KS";"72451";"00142164";"1961-1990";"15";"Number of Years used to Calculate Normal";"*";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"29";"";"30";"";"30";"";"0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"TOPEKA/MUNICIPAL ARPT KS";"72456";"00148167";"1961-1990";"15";"Number of Years used to Calculate Normal";"*";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"CONCORDIA/BLOSSER MUNI AP KS";"72458";"00141767";"1961-1990";"15";"Number of Years used to Calculate Normal";"*";"30";"";"30";"";"30";"";"30";"";"29";"";"29";"";"30";"";"30";"";"30";"";"30";"";"29";"";"30";"";"0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"PUEBLO/MEMORIAL AP, CO";"72464";"00056740";"1961-1990";"15";"Number of Years used to Calculate Normal";"*";"29";"";"29";"";"29";"";"29";"";"29";"";"29";"";"29";"";"29";"";"30";"";"30";"";"30";"";"30";"";"0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"DENVER/STAPLETON INT'L AP CO";"72469";"00052220";"1961-1990";"15";"Number of Years used to Calculate Normal";"*";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"GRAND JUNCTION/WALKER FIELD CO";"72476";"00053488";"1961-1990";"15";"Number of Years used to Calculate Normal";"*";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"SACRAMENTO/EXECUTIVE ARPT CA";"72483";"00047630";"1961-1990";"15";"Number of Years used to Calculate Normal";"*";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"ELY/YELLAND, NV";"72486";"00262631";"1961-1990";"15";"Number of Years used to Calculate Normal";"*";"30";"";"29";"";"29";"";"29";"";"29";"";"29";"";"29";"";"30";"";"30";"";"30";"";"30";"";"30";"";"0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"RENO/INTL, NV";"72488";"00266779";"1961-1990";"15";"Number of Years used to Calculate Normal";"*";"27";"";"27";"";"28";"";"29";"";"27";"";"27";"";"28";"";"27";"";"27";"";"26";"";"26";"";"27";"";"0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"PROVIDENCE/GREEN STATE, RI";"72507";"00376698";"1961-1990";"15";"Number of Years used to Calculate Normal";"*";"30";"";"30";"";"30";"";"30";"";"29";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"HARTFORD/BRADLEY INT'L ARPT CT";"72508";"00063456";"1961-1990";"15";"Number of Years used to Calculate Normal";"*";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"BOSTON/LOGAN INT'L AIRPORT, MA";"72509";"00190770";"1961-1990";"15";"Number of Years used to Calculate Normal";"*";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"WILKES-BARRE-SCRANTON, PA";"72513";"00369705";"1961-1990";"15";"Number of Years used to Calculate Normal";"*";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"BINGHAMTON/EDWIN A LINK FIELD,NY";"72515";"00300687";"1961-1990";"15";"Number of Years used to Calculate Normal";"*";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"ALBANY/ALBANY COUNTY, NY";"72518";"00300042";"1961-1990";"15";"Number of Years used to Calculate Normal";"*";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"SYRACUSE/HANCOCK INT'L ARPT NY";"72519";"00308383";"1961-1990";"15";"Number of Years used to Calculate Normal";"*";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"PITTSBURGH/GR PITTSBURGH INTL,PA";"72520";"00366993";"1961-1990";"";"Mean Number of Hours";"*";"93.9";"";"108.5";"";"155.4";"";"182.8";"";"217.4";"";"242.2";"";"254.9";"";"228.4";"";"196.7";"";"167.3";"";"99.4";"";"74.4";"";"2021.3";"";"2021.3";""
"UNITED STATES OF AMERICA";"PITTSBURGH/GR PITTSBURGH INTL,PA";"72520";"00366993";"1961-1990";"15";"Number of Years used to Calculate Normal";"*";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"CLEVELAND/HOPKINS INTL AP, OH";"72524";"00331657";"1961-1990";"";"Mean Number of Hours";"*";"101.0";"";"122.3";"";"167.0";"";"216.0";"";"263.6";"";"294.6";"";"307.2";"";"262.2";"";"219.0";"";"169.5";"";"89.8";"";"67.8";"";"2280.0";"";"2280.0";""
"UNITED STATES OF AMERICA";"CLEVELAND/HOPKINS INTL AP, OH";"72524";"00331657";"1961-1990";"15";"Number of Years used to Calculate Normal";"*";"29";"";"30";"";"30";"";"30";"";"30";"";"30";"";"29";"";"29";"";"30";"";"30";"";"30";"";"29";"";"0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"BUFFALO/GREATER BUFFALO, NY";"72528";"00301012";"1961-1990";"";"Mean Number of Hours";"*";"91.3";"";"108.0";"";"163.7";"";"204.7";"";"258.3";"";"287.1";"";"306.7";"";"266.4";"";"207.6";"";"159.4";"";"84.4";"";"69.0";"";"2206.6";"";"2206.6";""
"UNITED STATES OF AMERICA";"BUFFALO/GREATER BUFFALO, NY";"72528";"00301012";"1961-1990";"15";"Number of Years used to Calculate Normal";"*";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"ROCHESTER/ROCHESTER-MONROE CO,NY";"72529";"00307167";"1961-1990";"";"Mean Number of Hours";"*";"108.3";"";"118.1";"";"177.7";"";"216.5";"";"266.5";"";"297.6";"";"314.4";"";"273.4";"";"212.3";"";"154.4";"";"81.5";"";"77.5";"";"2298.2";"";"2298.2";""
"UNITED STATES OF AMERICA";"ROCHESTER/ROCHESTER-MONROE CO,NY";"72529";"00307167";"1961-1990";"15";"Number of Years used to Calculate Normal";"*";"30";"";"30";"";"30";"";"29";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"CHICAGO/0'HARE, IL";"72530";"00111549";"1961-1990";"";"Mean Number of Hours";"*";"135.8";"";"136.2";"";"187.0";"";"215.3";"";"281.9";"";"311.4";"";"318.4";"";"283.0";"";"226.6";"";"193.2";"";"113.3";"";"106.3";"";"2508.4";"";"2508.4";""
"UNITED STATES OF AMERICA";"CHICAGO/0'HARE, IL";"72530";"00111549";"1961-1990";"15";"Number of Years used to Calculate Normal";"*";"29";"";"29";"";"28";"";"29";"";"29";"";"29";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"PEORIA/GREATER PEORIA ARPT IL";"72532";"00116711";"1961-1990";"";"Mean Number of Hours";"*";"147.4";"";"155.6";"";"187.9";"";"222.8";"";"272.6";"";"306.9";"";"310.1";"";"279.3";"";"233.2";"";"204.2";"";"127.9";"";"118.7";"";"2566.6";"";"2566.6";""
"UNITED STATES OF AMERICA";"PEORIA/GREATER PEORIA ARPT IL";"72532";"00116711";"1961-1990";"15";"Number of Years used to Calculate Normal";"*";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"FORT WAYNE/MUNICIPAL, IN";"72533";"00123037";"1961-1990";"";"Mean Number of Hours";"*";"148.5";"";"158.5";"";"206.3";"";"251.4";"";"311.9";"";"340.0";"";"347.0";"";"318.2";"";"258.1";"";"207.6";"";"124.2";"";"108.2";"";"2779.9";"";"2779.9";""
"UNITED STATES OF AMERICA";"FORT WAYNE/MUNICIPAL, IN";"72533";"00123037";"1961-1990";"15";"Number of Years used to Calculate Normal";"*";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"TOLEDO/EXPRESS, OH";"72536";"00338357";"1961-1990";"";"Mean Number of Hours";"*";"126.0";"";"142.2";"";"183.7";"";"213.7";"";"265.9";"";"288.2";"";"299.3";"";"263.7";"";"220.3";"";"180.4";"";"106.5";"";"90.2";"";"2380.1";"";"2380.1";""
"UNITED STATES OF AMERICA";"TOLEDO/EXPRESS, OH";"72536";"00338357";"1961-1990";"15";"Number of Years used to Calculate Normal";"*";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"DETROIT/METROPOLITAN ARPT MI";"72537";"00202103";"1961-1990";"";"Mean Number of Hours";"*";"119.9";"";"138.3";"";"184.9";"";"217.0";"";"275.9";"";"301.8";"";"317.0";"";"283.5";"";"227.6";"";"176.0";"";"106.3";"";"87.7";"";"2435.9";"";"2435.9";""
"UNITED STATES OF AMERICA";"DETROIT/METROPOLITAN ARPT MI";"72537";"00202103";"1961-1990";"15";"Number of Years used to Calculate Normal";"*";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"LANSING/CAPITAL CITY AP, MI";"72539";"00204641";"1961-1990";"";"Mean Number of Hours";"*";"118.2";"";"140.1";"";"187.6";"";"218.7";"";"278.6";"";"296.2";"";"318.5";"";"278.1";"";"217.6";"";"163.8";"";"92.4";"";"82.1";"";"2391.9";"";"2391.9";""
"UNITED STATES OF AMERICA";"LANSING/CAPITAL CITY AP, MI";"72539";"00204641";"1961-1990";"15";"Number of Years used to Calculate Normal";"*";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"MOLINE/QUAD CITY, IL";"72544";"00115751";"1961-1990";"";"Mean Number of Hours";"*";"148.1";"";"153.8";"";"180.5";"";"210.1";"";"255.1";"";"284.6";"";"301.9";"";"271.4";"";"222.0";"";"192.9";"";"121.7";"";"113.9";"";"2456.0";"";"2456.0";""
"UNITED STATES OF AMERICA";"MOLINE/QUAD CITY, IL";"72544";"00115751";"1961-1990";"15";"Number of Years used to Calculate Normal";"*";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"DES MOINES/MUNICIPAL, IA";"72546";"00132203";"1961-1990";"";"Mean Number of Hours";"*";"157.7";"";"163.3";"";"206.0";"";"222.2";"";"276.0";"";"312.1";"";"337.8";"";"297.9";"";"239.8";"";"210.0";"";"138.5";"";"129.2";"";"2690.5";"";"2690.5";""
"UNITED STATES OF AMERICA";"DES MOINES/MUNICIPAL, IA";"72546";"00132203";"1961-1990";"15";"Number of Years used to Calculate Normal";"*";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"LINCOLN/MUNICIPAL ARPT NE";"72551";"00254795";"1961-1990";"";"Mean Number of Hours";"*";"176.8";"";"167.6";"";"211.9";"";"236.4";"";"273.3";"";"314.4";"";"329.9";"";"294.9";"";"236.4";"";"216.9";"";"156.4";"";"146.8";"";"2761.7";"";"2761.7";""
"UNITED STATES OF AMERICA";"LINCOLN/MUNICIPAL ARPT NE";"72551";"00254795";"1961-1990";"15";"Number of Years used to Calculate Normal";"*";"30";"";"30";"";"29";"";"29";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"OMAHA/NORTH, NE";"72553";"00256260";"1961-1990";"";"Mean Number of Hours";"*";"167.8";"";"157.6";"";"206.4";"";"230.1";"";"277.1";"";"314.0";"";"332.5";"";"296.3";"";"245.5";"";"217.5";"";"148.0";"";"134.1";"";"2726.9";"";"2726.9";""
"UNITED STATES OF AMERICA";"OMAHA/NORTH, NE";"72553";"00256260";"1961-1990";"15";"Number of Years used to Calculate Normal";"*";"30";"";"30";"";"30";"";"29";"";"29";"";"29";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"SIOUX CITY/MUNICIPAL, IA";"72557";"00137708";"1961-1990";"";"Mean Number of Hours";"*";"171.1";"";"165.5";"";"211.9";"";"232.3";"";"271.8";"";"310.2";"";"330.9";"";"292.9";"";"235.5";"";"209.3";"";"146.4";"";"138.3";"";"2716.1";"";"2716.1";""
"UNITED STATES OF AMERICA";"SIOUX CITY/MUNICIPAL, IA";"72557";"00137708";"1961-1990";"15";"Number of Years used to Calculate Normal";"*";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"NORTH PLATTE/LEE BIRD FLD NE";"72562";"00256065";"1961-1990";"";"Mean Number of Hours";"*";"185.0";"";"180.2";"";"227.4";"";"257.5";"";"290.8";"";"322.9";"";"352.9";"";"319.2";"";"259.5";"";"236.2";"";"174.0";"";"170.0";"";"2975.6";"";"2975.6";""
"UNITED STATES OF AMERICA";"NORTH PLATTE/LEE BIRD FLD NE";"72562";"00256065";"1961-1990";"15";"Number of Years used to Calculate Normal";"*";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"CHEYENNE WSFO, WY";"72564";"00481675";"1961-1990";"";"Mean Number of Hours";"*";"190.7";"";"202.6";"";"253.1";"";"271.9";"";"291.9";"";"303.2";"";"317.5";"";"297.4";"";"262.3";"";"237.0";"";"178.8";"";"175.4";"";"2981.8";"";"2981.8";""
"UNITED STATES OF AMERICA";"CHEYENNE WSFO, WY";"72564";"00481675";"1961-1990";"15";"Number of Years used to Calculate Normal";"*";"28";"";"28";"";"28";"";"28";"";"29";"";"28";"";"28";"";"30";"";"28";"";"28";"";"29";"";"29";"";"0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"VALENTINE/WSO AP NE";"72567";"00258760";"1961-1987";"";"Mean Number of Hours";"*";"181.7";"";"183.2";"";"216.2";"";"239.8";"";"284.4";"";"317.2";"";"349.6";"";"325.4";"";"264.0";"";"232.5";"";"175.0";"";"163.0";"";"2932.0";"";"2932.0";""
"UNITED STATES OF AMERICA";"VALENTINE/WSO AP NE";"72567";"00258760";"1961-1987";"15";"Number of Years used to Calculate Normal";"*";"24";"";"24";"";"24";"";"24";"";"24";"";"24";"";"24";"";"23";"";"23";"";"23";"";"23";"";"23";"";"0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"SALT LAKE CITY/INTL, UT";"72572";"00427598";"1961-1990";"";"Mean Number of Hours";"*";"127.4";"";"163.1";"";"241.9";"";"269.1";"";"321.7";"";"360.5";"";"380.5";"";"352.5";"";"301.1";"";"248.1";"";"150.4";"";"113.1";"";"3029.4";"";"3029.4";""
"UNITED STATES OF AMERICA";"SALT LAKE CITY/INTL, UT";"72572";"00427598";"1961-1990";"15";"Number of Years used to Calculate Normal";"*";"30";"";"30";"";"29";"";"30";"";"30";"";"29";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"LANDER/HUNT, WY";"72576";"00485390";"1961-1990";"";"Mean Number of Hours";"*";"192.5";"";"201.2";"";"258.8";"";"269.1";"";"295.4";"";"329.0";"";"346.2";"";"328.3";"";"273.4";"";"232.9";"";"173.1";"";"173.5";"";"3073.4";"";"3073.4";""
"UNITED STATES OF AMERICA";"LANDER/HUNT, WY";"72576";"00485390";"1961-1990";"15";"Number of Years used to Calculate Normal";"*";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"POCATELLO/MUNICIPAL ARPT ID";"72578";"00107211";"1961-1990";"";"Mean Number of Hours";"*";"123.6";"";"159.9";"";"231.1";"";"261.7";"";"304.6";"";"337.8";"";"382.7";"";"346.0";"";"292.7";"";"240.8";"";"130.6";"";"113.3";"";"2924.8";"";"2924.8";""
"UNITED STATES OF AMERICA";"POCATELLO/MUNICIPAL ARPT ID";"72578";"00107211";"1961-1990";"15";"Number of Years used to Calculate Normal";"*";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"WINNEMUCCA/MUNICIPAL, NV";"72583";"00269171";"1961-1990";"";"Mean Number of Hours";"*";"161.2";"";"174.5";"";"228.3";"";"263.3";"";"331.1";"";"346.6";"";"398.3";"";"358.5";"";"306.5";"";"257.5";"";"153.3";"";"148.9";"";"3128.0";"";"3128.0";""
"UNITED STATES OF AMERICA";"WINNEMUCCA/MUNICIPAL, NV";"72583";"00269171";"1961-1990";"15";"Number of Years used to Calculate Normal";"*";"30";"";"30";"";"30";"";"29";"";"29";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"29";"";"0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"RED BLUFF/FSS CA";"72591";"00047292";"1961-1986";"";"Mean Number of Hours";"*";"165.1";"";"195.2";"";"267.8";"";"328.8";"";"396.3";"";"404.4";"";"436.9";"";"397.5";"";"344.0";"";"281.4";"";"172.1";"";"153.4";"";"3542.9";"";"3542.9";""
"UNITED STATES OF AMERICA";"RED BLUFF/FSS CA";"72591";"00047292";"1961-1986";"15";"Number of Years used to Calculate Normal";"*";"26";"";"26";"";"26";"";"26";"";"26";"";"26";"";"26";"";"25";"";"25";"";"25";"";"25";"";"25";"";"0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"EUREKA/WSO CITY CA";"72594";"00042910";"1961-1990";"";"Mean Number of Hours";"*";"140.1";"";"143.7";"";"207.4";"";"253.1";"";"280.5";"";"277.7";"";"273.4";"";"236.5";"";"220.3";"";"175.8";"";"131.3";"";"126.2";"";"2466.0";"";"2466.0";""
"UNITED STATES OF AMERICA";"EUREKA/WSO CITY CA";"72594";"00042910";"1961-1990";"15";"Number of Years used to Calculate Normal";"*";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"CONCORD MUNICIPAL AP, NH";"72605";"00271683";"1961-1990";"";"Mean Number of Hours";"*";"162.8";"";"171.8";"";"210.5";"";"223.2";"";"258.4";"";"274.3";"";"295.8";"";"261.9";"";"214.7";"";"183.4";"";"127.8";"";"134.8";"";"2519.4";"";"2519.4";""
"UNITED STATES OF AMERICA";"CONCORD MUNICIPAL AP, NH";"72605";"00271683";"1961-1990";"15";"Number of Years used to Calculate Normal";"*";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"PORTLAND/INT'L JETPORT ME";"72606";"00176905";"1961-1990";"";"Mean Number of Hours";"*";"164.8";"";"172.8";"";"205.2";"";"213.5";"";"243.2";"";"259.1";"";"282.2";"";"267.6";"";"229.1";"";"195.7";"";"138.7";"";"140.9";"";"2512.8";"";"2512.8";""
"UNITED STATES OF AMERICA";"PORTLAND/INT'L JETPORT ME";"72606";"00176905";"1961-1990";"15";"Number of Years used to Calculate Normal";"*";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"MOUNT WASHINGTON, NH";"72613";"00275639";"1961-1990";"";"Mean Number of Hours";"*";"92.0";"";"106.9";"";"127.6";"";"143.2";"";"171.3";"";"151.3";"";"145.0";"";"130.5";"";"127.2";"";"127.1";"";"82.4";"";"83.1";"";"1487.6";"";"1487.6";""
"UNITED STATES OF AMERICA";"MOUNT WASHINGTON, NH";"72613";"00275639";"1961-1990";"15";"Number of Years used to Calculate Normal";"*";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"BURLINGTON/ETHAN ALLEN AIRPOR,VT";"72617";"00431081";"1961-1990";"";"Mean Number of Hours";"*";"126.9";"";"146.8";"";"190.7";"";"206.2";"";"251.4";"";"270.1";"";"301.9";"";"258.2";"";"201.0";"";"159.2";"";"91.1";"";"91.6";"";"2295.1";"";"2295.1";""
"UNITED STATES OF AMERICA";"BURLINGTON/ETHAN ALLEN AIRPOR,VT";"72617";"00431081";"1961-1990";"15";"Number of Years used to Calculate Normal";"*";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"GRAND RAPIDS/KENT CO INT'L AR,MI";"72635";"00203333";"1961-1990";"";"Mean Number of Hours";"*";"88.3";"";"116.0";"";"168.2";"";"210.2";"";"255.9";"";"286.8";"";"296.5";"";"264.2";"";"206.0";"";"152.4";"";"82.0";"";"62.1";"";"2188.6";"";"2188.6";""
"UNITED STATES OF AMERICA";"GRAND RAPIDS/KENT CO INT'L AR,MI";"72635";"00203333";"1961-1990";"15";"Number of Years used to Calculate Normal";"*";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"29";"";"0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"ALPENA/PHELPS COLLINS AP MI";"72639";"00200164";"1961-1990";"";"Mean Number of Hours";"*";"108.8";"";"133.5";"";"195.5";"";"222.9";"";"279.5";"";"294.6";"";"316.9";"";"257.1";"";"193.9";"";"143.5";"";"82.8";"";"73.9";"";"2302.9";"";"2302.9";""
"UNITED STATES OF AMERICA";"ALPENA/PHELPS COLLINS AP MI";"72639";"00200164";"1961-1990";"15";"Number of Years used to Calculate Normal";"*";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"MILWAUKEE/GEN. MITCHELL, WI";"72640";"00475479";"1961-1990";"";"Mean Number of Hours";"*";"140.2";"";"151.5";"";"185.4";"";"213.5";"";"275.5";"";"304.5";"";"321.1";"";"281.2";"";"215.1";"";"178.0";"";"112.8";"";"104.8";"";"2483.6";"";"2483.6";""
"UNITED STATES OF AMERICA";"MILWAUKEE/GEN. MITCHELL, WI";"72640";"00475479";"1961-1990";"15";"Number of Years used to Calculate Normal";"*";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"MADISON/DANE CO REGIONAL ARPT,WI";"72641";"00474961";"1961-1990";"";"Mean Number of Hours";"*";"143.0";"";"152.3";"";"187.3";"";"206.7";"";"263.1";"";"293.1";"";"304.9";"";"270.2";"";"213.8";"";"172.5";"";"111.4";"";"109.5";"";"2427.8";"";"2427.8";""
"UNITED STATES OF AMERICA";"MADISON/DANE CO REGIONAL ARPT,WI";"72641";"00474961";"1961-1990";"15";"Number of Years used to Calculate Normal";"*";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"30";"";"0";"";"-9999.9";"1"
"UNITED STATES OF AMERICA";"GREEN BAY/A.-STRAUBEL, WI";"72645";"00473269";"1961-1990";"";"Mean Number of Hours";"*";"146.7";"";"159.8";"";"198.6";"";"222.1";"";"285.1";"";"302.8";"";"314.5";"";"278.7";"";"205.2";"";"158.0";"";"107.4";"";"112.3";"";"2491.2";"";"2491.2";""
